publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-29T09:53:59Z,@iwakgurameh2572,"Barisan sakit hati, barisan orang stress.. Marilah berkumpul di sini.. Kita nangis bersama... 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1
2024-10-29T09:53:45Z,@SutarmanMbahpol,Kgn takut dgn mulyono fh ngk punya upas kalau gigit cuma pinget  😮😮😮,0
2024-10-29T09:53:43Z,@NyomanAsiappp,Kebanyakan menghayal rafly 😂😂😂😂,1
2024-10-29T09:52:52Z,@vernonvernon4110,"Pemilik akun itu ,  Wapres Gibran ,",0
2024-10-29T09:52:42Z,@wahyupratama4652,Kalau orang senangnya berbohong atau tipu2 merugikan banyak orang tinggal tunggu waktu pasti terungkap allah gk bakal nutup2pi,0
2024-10-29T09:52:03Z,@sutini3577,Fufu fafa...susu bendera....hhh,0
2024-10-29T09:51:33Z,@abhas3418,"Mf tad bukanya yg suka nyinyir  yg sakit hati dan suka mempitnah orang  ,kan katanya para ulama yg suka mempitnah itu dosa tad  tapi kenapa BPK sebagai ulama besar suka mempitnah orang belon tentu benar tad mf 🙏🙏🙏🙏",1
2024-10-29T09:51:07Z,@yenisrikustini8804,Hasbunalloh wani &#39;mal wakil,1
2024-10-29T09:51:05Z,@coolingserading232,"Yang Hidup dari fufufafa banyak sekali, termasuk para penyinyir yang hidup dari konten tentang fufufafa. Terus membuat fufufafa menjadi populer agar tetap hidup penghasilan dari konten tentang fufufafa",0
2024-10-29T09:51:03Z,@likesuhadi8003,Sdh jgn ada kebencian lg mereka lg mau bekerja utk bangsa dan negara kalau negara nga aman2 trs kapan makmurnya,1
2024-10-29T09:50:55Z,@Wahyudiono-sv2lo,PRABOWO harus segera mengakhiri kasus FUFUFAFA agar Negri ini tenang dan  tidak ngurus itu aja.,130
2024-10-29T11:48:02Z,@eni1854,Prabowo jgn mau di kendalikan olh mulyono...dia skrng bkn siapa2 lg bt bngsa indonesia.,3
2024-10-29T12:47:19Z,@garudaemas5826,Ah buatan roy suryo. Krn dy yg paling heboh dan paling getol dg fufufafa,4
2024-10-29T13:10:30Z,@giat765,Buzer bansos penjilat jokowi​@@garudaemas5826,0
2024-10-29T13:10:45Z,@EylPrioprasetyo,@@Wahyudiono-sv2lo Buktinya mulyono bisa ambil alih friport tambang emas orang kamu bisa apa ?....sakit hati kok gk sembuh2,5
2024-10-29T13:34:08Z,@srisutiyanti5471,​@@garudaemas5826jangan memutarbalikkan fakta ya. Roy Suryo yang membongkar akun fufu fafa milik gibran. Jangan pura2 anda tidak tahu bro. Tidak pakai akal sehat.,0
2024-10-29T09:50:54Z,@muhammadasrawi5949,ini isu receh bagi orang yg benar,0
2024-10-29T09:48:36Z,@imrankstudio1685,Damai itu lebih baik bang. Kita dukung kepemimpinan pak Prabowo. Biar Negara kita bisa baik ekonomi nya. Bersatu itu lebih baik,3
2024-10-29T09:48:26Z,@alimuddinbanakong2707,"Saya heran jokowi sbg ortu pasti tahu perilaku anaknya, kenapa malah dijadikan wapres, malah caranya dng merusak undang&quot; . Amit amit ortu macam apa itu?",0
2024-10-29T09:48:25Z,@FihanHadi,Kereen ya kata mu ...boleh lah orang ngaku hebat pinter cerdas  bahkan ngaku paling agamis  tapi kalau sering  menghujat menghina dan menfitnah berarti pinternya hanya itu kelompok pembenci orang2nya ya itu ajah...,2
2024-10-29T09:48:17Z,@suburdiponsel-oj4rg,Pemimpin kita semakin meresah kan berangkat dari kecurangan kecurangan,7
2024-10-29T09:47:52Z,@ridhoprofanny7337,Seharus nya pendukung pa Prabowo marah dgn adanya fifufafa menghina presidennya kenapa diam seperti Budi Ari ber arti titipan mulyono,0
2024-10-29T09:47:34Z,@basunimbah7054,Dari dulu yg bikin negara panas kan keluarga Mul.kalau keluarga itu di berhentiin pasti tenang negara ini.,0
2024-10-29T09:47:01Z,@diaz0502,"Pak.prabowo sudah menyentil melalui.pidatonya,kalau saya sih udah malu...drpd dipermalukan.ingat rakyat yang mendukung 58%, sekarang mungkin naik tapi hanya dukung pak prabowo.sedangkan wakilnya mungkin ngga.",0
2024-10-29T09:46:43Z,@Fendrsrt,"Ancur tuh barang, gak ada harga 😂",0
2024-10-29T09:45:41Z,@syahrialyal737,"Wapres titipan Bapak, sewaktu berkuasa tdk berkuwalitas dan memalukan..",74
2024-10-29T13:27:41Z,@ratnahandayani6121,Jgn asal ngomong bro.... tp emang bener sih😂😂😂,1
2024-10-29T13:31:22Z,@taminfirdaus7071,"sok tahu lu PA... jadi pemimpin itu takdir Allah.apalagi yg milih langsung rakyat.kalau tau dinasti Jokowi, kenapa di coblos.",0
2024-10-29T13:42:17Z,@herarisa2322,Sudah kalah byk cincong...gerombolan kalah akhir nya stress brjamaah...,0
2024-10-29T13:42:22Z,@Jambi2025,"​@@taminfirdaus7071<a href=""http://haa.junjunganmu.to/"">haa.junjunganmu.to</a>",0
2024-10-29T14:40:02Z,@MasRuli-fc6wy,​@@taminfirdaus7071wapres di negara Konoha ga ada atitud ya mau jadi apa negara ini kalo di pimpin sama fufu rakabuming fafa😂😂😂😂😂😂😂😂😂,0
2024-10-29T09:45:29Z,@amearcell1019,Kalo ga punya dg kesalahan pasti kuat diam di ISTANA.....<br>Kalo orang masih punya rasa malu jelas akan di kemasi semua pakaian dari istana.....kalo orang TOLOL pasti diam saja....nama nya juga otak telah di campur NARKOBOY,0
2024-10-29T09:44:35Z,@Wahyudiono-sv2lo,kasus Fufufafa harus segera dibongkar oleh polisi kerjasama dng Infokom karena sdh meresahkan,7
2024-10-29T14:31:06Z,@Andre_styawan6993,@@Wahyudiono-sv2lo kalo Lo merasa resah knapa nggak keluar aja dari NKRI,0
2024-10-29T09:43:56Z,@indraputri8832,anak jokowi  Jiwa PENGECUT,0
2024-10-29T09:43:54Z,@mediakontruksi1972,"Awas GARUK melewati atas nasib kalian yg nggk jelas <br>Akun di buat mrk sndr,,,dan mereka permasalahkn sndr..... Akhirnya mereka sendri yg kerepotan ....",1
2024-10-29T09:43:32Z,@Bandri-jg8ml,Pantas saja suhu panas sekali mencapai 38° karena situasi yg memanas tentang penghinaan kpd seorang pemimpin dn anehnya sosok penghinanya kalau tdk salah adalah wakilnya sendiri benarkahhhh????! Fufufafa.,0
2024-10-29T09:43:08Z,@JokoPrayitno-c2d,😂😂😂😂😂 sama ya aA...sama kasus janda yg dulu ya......😂😂😂,0
2024-10-29T09:42:47Z,@suburdiponsel-oj4rg,Si Jokowi jelas tidak baik jangan bapak biar kan bukti kan ucapan bapak,0
2024-10-29T09:42:44Z,@achmadwidodo1407,"Selama pak Prabowo masih tunduk ke pak Jokowi tak akan pernah terjadi Gibran mundur, justeru pak Prabowo akan melakukan segala cara untuk melindungi Gibran..lihat saja..",0
2024-10-29T09:42:37Z,@cacalilianti5388,Jokowi boneka xijinping maksain 3 periode. Ngga dikasih sama rakyat eh maksain anaknya yg schizophrenia dijadiin wapres dengan dijagain hulubanlang si bapak. Buset dah kalo orang jahat dan licik kek si mulyono n de genk,0
2024-10-29T09:42:09Z,@baskarafahlevy4065,"masalahnya. dibongkar pun ngga akan berubah, dia tetep jadi petinggi......",0
2024-10-29T09:41:19Z,@adilbongjo5069,"Refli refli manusia satu ini nggk kapok kapok nyinyir dan fitnah, tp sayangnya rkyat udah nggk percaya lgi sama dia, 😂😂😂😂",3
2024-10-29T09:42:56Z,@MHDHUSNIHUSNI-pr7td,Refly karun itu otak dungu dan bodoh 😅,0
2024-10-29T09:41:15Z,@MHDHUSNIHUSNI-pr7td,YANG PUNYA PUPU FAFA ITU DARI GENG2 KADRUN YANG PUNYA...ROY BANCI😅,0
2024-10-29T09:41:07Z,@Kartonokartono-g3d,"Fufufafa harus dimakzulkan sebelum Gibran membuat pencitraan selalu utk nyeding Prabowo, Gibran ditanam olh Mulyono utk utk melanjutkan kekuasaan Mulyono.",0
2024-10-29T09:41:00Z,@ninessasaku3076,Wspres fufufafa hasil gorong2 pemerkosa konstitusi pmn &amp; bpk nya.,0
2024-10-29T09:40:27Z,@rahmateffendi744,Kami bela pak prabowo wakilnya fufufafa tidak mundur sajalah,3
2024-10-29T09:40:24Z,@ahmadnahrowi27,ADA PEPATAH....MANA ADA MALING NGAKU.,0
2024-10-29T09:40:17Z,@edykusasih9314,Turunkan fufufafa rupiah menguat..psti..,5
2024-10-29T09:40:07Z,@mbahwhywhy669,Mungkinkah Indonesia dlm proses kehancuran??? pemimpin nya sangat ambisius dgn segala cara yang sangat tak beretika dan rakyatnya dibius dgn BLT yg tidak mendidik cenderung melecehkan rakyat nya.,0
2024-10-29T09:39:51Z,@herufirdaus1515,Sebaiknyangaku lb baik dan sebaiknya mundur jd wPres akandisukai rakyat indonesia,0
2024-10-29T09:39:43Z,@cutrambardan9688,"Jika pak Prabowo tidak bertindak maka jatuh Marwah beliau,n Mulyono seenaknya berbuat lagi ...masih banyak orang cerdas di NKRI ini kok ....",9
2024-10-29T11:03:45Z,@Andre_styawan6993,Tapi itu nggak mungkin sbb Gibran akan jadi penerus nya..ia 😂😂😂😂😂,0
2024-10-29T12:43:30Z,@hariyanta5479,Drum kadrun....😂😂😂...otak kok di dengkul..😂😂😂,0
2024-10-29T09:38:46Z,@irawan5510,Kelamaan bang..cepat turunkan karna di Indonesia kalau kelamaan hilang kasusnya itu saya yakin....klau tdk ingin Indonesia smakin parah kndsinya. .,0
2024-10-29T09:38:42Z,@suwardisuwardi1026,AllahAkbar,4
2024-10-29T09:37:59Z,@Dzikri9898,si fufufafa udah tutup hati gak mungkin bisa Validasi atau minta maaf apakah malu kek gitu wkwkwkw .. makannya buka hatinya buat fufufafa. .. cuma kita di ganggu oleh rezim sama Kaum kaum mulyono membikin pecah belah .. hati&quot; ada partai baru PROJO (mulyono) buat dorongan si fufufafa .. ayo kawal terus kita tangkep mulyono .. hati&quot; NPD,0
2024-10-29T09:37:27Z,@TatiHaryati-us7ug,Tai,0
2024-10-29T09:36:44Z,@suwardisuwardi1026,PresidenQHajiJendralPrabowoSubiyanto,1
2024-10-29T09:36:45Z,@MuhammadRidwan-rj3fl,Gim ustad uðahtau àllahngomongkamu janganbohang gim ustad kobeginin̈gomongkaÿatau ulaslah agama ÿg sudapastibenarnya,0
2024-10-29T09:36:35Z,@mimisuaedah8615,Itu anak haram kontitusi ga akan mau mundur&#39; karena sangat ambisius sekali untuk menjadi wakil presiden kalau bisa anak Mulyono itu jadi presiden untuk mengubrak ngabrik menghancurkan NKRI,0
2024-10-29T09:36:33Z,@sulistiowati8553,Gibran tdk layak jd wapres!  Bikin malu dan memalukn! Sgr dibatalkn. ..! Diganti yg profesional dan cerdas!,41
2024-10-29T11:01:44Z,@Andre_styawan6993,Iri bilang aja...😂😂😂😂😂..,1
2024-10-29T12:40:23Z,@hariyanta5479,Omon omon... kelompokmu ompong semuaa....😂😂😂😂,0
2024-10-29T12:51:12Z,@YoyonWahyudin,Ganti sama ABAH😂😂😂😂,0
2024-10-29T13:48:24Z,@bintang1975,"Abahmu aja di lantik, wakilny Rafly harus, rakyatny kumpulan iblis.",0
2024-10-29T09:36:30Z,@eunike7693,"Ah hebat kalau mau ngaku  mah itu namanya  bertanggung jawab ,  ya...namanya terasi disembunyiin juga  pasti kecium baunya .",0
2024-10-29T09:36:24Z,@Tab-cr3ft,"Sesuai kata probowo: podcasts omon2, shg yg dibahas di sni ya halu, andai2 n buat konsumsi sakit jiwa",0
2024-10-29T09:35:53Z,@tailedik-q9s,"bosen bang, jangan nyanyiin terus .. fokus ke berita nya aja",0
2024-10-29T09:35:45Z,@fauzansapto9134,Ni orang. Gak ada capeknya slalu tebar kebencian dan kebencian,0
2024-10-29T09:35:38Z,@aimarJuara,"Singkirkan patih NAMBI dari negri kita,,, akan bahaya jika terus dibiarkan pada posisinya saat ini ataupun nanti, singkirkan segera.",0
2024-10-29T09:35:34Z,@endangwidodo3044,Klo semua data sdh ada gerakin dong jangan cuman ngomong ngalor ngidul trs...cpe ndengernya,0
2024-10-29T09:35:24Z,@ryananggaraanggara2920,ℂ𝕙𝕒𝕟𝕖𝕝 𝕤𝕒𝕜𝕚𝕥 𝕙𝕒𝕥𝕚 𝕘𝕒 𝕓𝕚𝕤𝕒 𝕟𝕣𝕚𝕞𝕒 𝕜𝕖𝕜𝕒𝕝𝕒𝕙𝕒𝕟 𝕦𝕕𝕒𝕙 𝕕𝕚𝕡𝕖𝕔𝕒𝕥 𝕛𝕕𝕚 𝕜𝕠𝕞𝕚𝕤𝕒𝕣𝕚𝕤 𝕘𝕒 𝕦𝕤𝕒𝕙 𝕤𝕒𝕜𝕚𝕥 𝕙𝕒𝕥𝕚 𝕣𝕦𝕟,1
2024-10-29T09:35:09Z,@Wiwindwi-tp4ib,Dengan ijin Allah lewat perantara tangan netizen akhirnya terbongkar aib si munafik fufufafa,0
2024-10-29T09:34:50Z,@VivoVivo-gp4by,negara tdk diirus para itu korupsi tpi malah bahas fufufafa dasar emang  para perusak bangsa,0
2024-10-29T09:34:20Z,@ridhoprofanny7337,"Pa Prabowo balas aja Gibran harus di ma,ruf amin kan",0
2024-10-29T09:34:01Z,@yasminyasmin9042,Tiap hari Refly Harun nongol di YouTube... dengan tujuan memakzulkan Gibran...tapi cuma omong omong doang...ayo buktikan ke gedung DPR/ MPR.... jangan cuma koar koar di YouTube,1
2024-10-29T09:33:53Z,@harismendong9689,Ingat si aak ini ingat dia bilang ke binik nya udah turun mesin 7x gila mantan binik nya kayak mainan aja... Otak mana mana otak,0
2024-10-29T09:33:51Z,@asepdoel-x4i,Hhhhhh kengangguren a cak,0
2024-10-29T09:33:34Z,@nenyanas4267,"Apa kalian gk bs bikin negeri ini damai,udh capek kami sebagai rakyat indonesia mendengar melihat kalian semua ini bisanya mrovokasi apalagi ini katanya kiai tp ikutan menghujat",1
2024-10-29T09:33:33Z,@SugandaKerupuk,Mudah²n pak Prabowo ingat pidato ini🤲,7
2024-10-29T09:32:59Z,@KartaBudi,Sampai kapan mulut mu REFLY HARUN memfitnah mas gibran.mana buktinya,1
2024-10-29T09:32:47Z,@riptowd,"Orang begini kalo sampai tahun 2029 nyalonin jd presiden sangat bahaya negeri sebesar  ini di pimpin orang seperti itu, apalagi dia pasti punya dana besar buat menghalau rakyat, rakyat kita itu miskin dgn 100 saja suruh ngapain saja pasti ayo.",0
2024-10-29T09:31:33Z,@enansopiandi5483,"MANUSIA JADI JADIAN YANG TOLOL ITU NGAK MUNGKIN TAU DIRI DAN MAU MUNDUR, KARENA DIA SELUNDUPAN SI MUKIDI",0
2024-10-29T09:31:00Z,@MulionomolMulionomol-hm1ln,He reply jancok lo sakit hati ya gak di angkat jadi menteri ya bangsat lo,0
2024-10-29T09:30:56Z,@NuriniHitipeuw,Hallo bang ini Chanel baru ya,0
2024-10-29T09:30:30Z,@giriwidiarta,Dengki dan iri. Benci sudah mendarah daging.. engko lak kesel dhewe.,0
2024-10-29T09:30:08Z,@aselie5243,Mantap...,1
2024-10-29T09:30:06Z,@sriludmini7936,Mbok tidak usah ikut2an<br> ta ustadz<br><br>Biar orang lain saja yg ngurusi !,0
2024-10-29T09:29:53Z,@Rnvlbngt,Ga akan bisa di makzulkn fufufafa KRNA jokwi sangat kuat dan masih berkuasa biar pun dia tidak menjabat,0
2024-10-29T09:29:38Z,@surahmankertamuda5719,Lupa Introspeksi fufu Fafa.,0
2024-10-29T09:29:19Z,@diwar1602,"Saya setuju Gibran di ganti,  tapi saya tetap anti Ahok pengganti nya",0
2024-10-29T09:29:03Z,@alvianmalandaw7610,AAGYM JANGAN TERPROVOKASI KAUM KADRUN DAN GEROMBOLAN ORANG SAKIT HATI.. KADRUN TUH BISANYA HOAX. MENGHASUT. HATI2 AA GYM JADI KADRUN😂,0
2024-10-29T09:28:51Z,@dayukomangastiti554,"Masa lalu ,itu ,itu jgn di ungkit ungkit ,kalau 0rang ber iman tidak boleh buka aib orang , nanti aib mu akan di bongkar juga",0
2024-10-29T09:28:48Z,@freeman8898,Ga mungkin mengakui.... Tabiat nya atau sifat nya bukan org baik&quot;......,0
2024-10-29T09:28:25Z,@agusubaidillah5060,Manusia2 kufur nikmat,0
2024-10-29T09:27:56Z,@nanosugiono6924,Samperin dan tanya langsung aja ke pemilik akun Fufufafa.<br>😂😂😂😂,0
2024-10-29T09:27:38Z,@rudieko3619,refly sakit hati,1
2024-10-29T09:26:39Z,@Putrialesha20,Di saat pilpres saya pendukung anis bkn karena tidak suka sama pak prabowo. Tp lebih tidak suka karena ada nya si gibran. Yah lebih cepat lebih baik itu terbongkar,0
2024-10-29T09:26:29Z,@ujangmulyana4716,Belum tuntas kasus ijazah palsu (tidak akan tuntas alias lolos).... muncul kasus baru fufufafa.... sepertinya bakal luput lagi alias tidak terbukti.,0
2024-10-29T09:26:20Z,@anak_sekolah25,mudah2an Prabowo gibran amanah dan membawa perubahan serta kemajuan untuk bangsa indonesia. aamiin,1
2024-10-29T09:26:05Z,@HariSatmoko,Himbauan hanya pantas &amp; manfaat bgi yg mau berfikir....!!!,5
2024-10-29T09:25:54Z,@NyomanWijaya-c6n,Mana mungkin si Gibran penghianat mundur karena ke enakan jadi pejabat,0
2024-10-29T09:25:34Z,@umarajim5455,saya juga bangga sama pak prabowo tapi bukan si gibran ya.pak prabowo tegas berani mengambil keputusan mantap.hati hati siapa tahu ada siapa tahu hama di dalam selimut.,6
2024-10-29T09:25:21Z,@syamsuddinsyamsuddin4165,"Tapi kenapa Prabowo dan keluarganya di caci maki  diam saja oleh akun fufufafa ....,apa Prabowo dan keluarganya sudah tidak punya harga diri....., kasian sekali presiden kita 😂😂😂",0
2024-10-29T09:25:12Z,@diwar1602,"Bpknya tukang bohong, anaknya jg TDK jauh beda. Kacang Ra ninggal lanjarane.",0
2024-10-29T09:25:00Z,@bahrulilmi-2969,Bapak nya the king of liar 😮😮😮😮😮😮😮😮😮<br>the fufufafa of liar to<br>😅😅😅😅😅😅😅😅😅,0
2024-10-29T09:24:55Z,@akenviabodi9282,"Yang punya akun Fufupapa manusia tidak beragama dan tidak bermoral, manusia bejad.",0
2024-10-29T09:23:39Z,@seskosesko4297,"Fufufafa itu kan refli sama roi, karena sakit hati.",1
2024-10-29T09:23:23Z,@OppoGaes-p8m,Pret...! Orang tak berguna.,0
2024-10-29T09:23:21Z,@ismailiddo5529,"Emang aneh negara ini kl yg punya akun org biasa pasti udh dtangkep krn bikin heboh krn keresahan masyarkat indonesia tp krn ini akun milik samsul trus dtutupi. Ayo Pak Prabowo anda sbg Presiden yg baru hrs bs menyelesaikan kasus fufufafa ini biar kami masyarakat percaya kl anda memang layak sbg presiden kami bs cepat menyelesaikan kasus yg meresahkan ini. <br><a href=""http://www.youtube.com/results?search_query=%23bravoprabowo"">#bravoprabowo</a> 💪👍",1
2024-10-29T09:22:30Z,@dilaatmaja3241,JANGAN  KASIK LAGI JOKOWI  CAWE  CAWE  DI JAWA  TENGAH  NSNTI  KPUNYA  DI KASIK  AMPLOP,0
2024-10-29T09:22:08Z,@banijawi01,presiden terbaik meski baru menjabat 2 minggu 😁,0
2024-10-29T09:22:01Z,@agungristanto-n6n,"Pidato pak Prabowo emang hebat , jujur , lugas ...tapi kira&quot; apa berani menindak dengan tegas pemilik fufufafa..??????",38
2024-10-29T10:09:46Z,@gretaponi7438,"Hebat apanya, cuman omon2 dr mana.kehebatanmya wong ya belom bekerja apa2",0
2024-10-29T10:42:00Z,@abdulkhoiling4212,Prabowo omon Prabowo,0
2024-10-29T11:21:08Z,@SiTi-j9m,Itu hkim dilibas wjib konsisten pk jendral wkk wkkk,0
2024-10-29T09:21:50Z,@BangDin-e8j,Kalo pemimpinnya baik amanah tidak mungkin lancang ❤❤❤,0
2024-10-29T09:21:10Z,@cantiksentiasa4787,Aku sangat prihatin betul pada Negara kita sekarang. Kok banyak orang pinter seperti Gaton N  Rh  Mahpud MD. Dan banyak yg lain nya. Sudah capek untuk negakkan kebenaran namun gak di Gubris pemerintah. Aku kok Pesimis Fufu Fafa bisa tuntas .sedangkan  Ijazah palsu. Km 50. Banyak yg lainnya bahkan bahkan yg menegakkan kebenaran mlh di penjara .  Aku orang deso yg sangat capek meliat para pembela Mulyono.,3
2024-10-29T09:21:02Z,@Zapraleos,"Hehe semoga lekas sembuh dari penyakitnya hati nya Aamiin ya Allah ya robbal alamin..pragib mantap, pilihan rakyat Indonesia seluruhnya..",2
2024-10-29T09:21:00Z,@dilaatmaja3241,HATI  HATI  JOKOWI   GIBRAN  ITU   HARIMAU  BERBAHAYA 😂😢😂,0
2024-10-29T09:20:29Z,@leligusti6247,Allah selalu bersama orang2 yang sabar,7
2024-10-29T09:20:08Z,@hamba-79,"Kalau di dasari dengan iman yang kuat .. pasti akan mengakui semua perbuatannya ..apapun itu yang di lakukan di dunia, hanya tinggal menunggu kebenaran yang sesungguhnya dari ALLOH S.W.T",3
2024-10-29T09:19:55Z,@imamsantoso1759,"Tak punya rasa malu, pengecut",0
2024-10-29T09:19:48Z,@LeonaraSanjaya,Pokus jual martabak lagi aja,0
2024-10-29T09:19:48Z,@Waluyo-jawi,Ha - ha - ha - ha ...<br>Refly Harun semakin STRESS !<br>😅😅😅😅,1
2024-10-29T09:19:43Z,@mukidienjoy6296,Kalau di luar negeri pasti langsung mengundurkan diri kalau di indonesia demi jabatannya,0
2024-10-29T09:19:37Z,@waodeazijrah2627,Semoga Allah SWT. Memberi kesadaran kpd yg punya akun fufufafa agar Indonesia jadi bangsa yg bermartabat dimata dunia. Aamiin🤲🤲🤲,9
2024-10-29T09:19:21Z,@Apandi-c4v,Allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar Allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar,0
2024-10-29T09:19:20Z,@kamaluddin-xv2gd,"ini awal pak prabowo memimpin diuji ketegasan dan keberanian pak prabowo oleh fufufafa gibran. Kalau pak prabowo diam atau takut pd dinasti jokowi maka bahayanya pak prabowo yg akan disingkirkan oleh jokowi gibran. Sadarlah Bangkitlah pak prabowo karna bpk mantan tni jendral tni yg pernah berdarah darah utk nkri, jgn takut utk singkirkan gibran fufufafa dan semua pejabat aparat loyalis jokowi",0
2024-10-29T09:18:35Z,@dilaatmaja3241,AYO  KITA  CARI  JOKOWI  KESOLO  JANGAN  DI KASIK TIDUR  TENANG 😂😢😂,0
2024-10-29T09:18:29Z,@hettyranie9780,ya kalau pejabat yg punya fufufafa mundur aja,0
2024-10-29T09:18:18Z,@BudiRiyanto-x2g,"Sedih rasanya,Indonesia dipimpin oleh wapres yg sangat diragukan kompetensinya. 180 juta rakyat dipimpin oleh anak kecil yg pendidikannya pun diragukan.Profesor. doktor tidak ada gunanya kalah dengan anak kemarin sore.",2
2024-10-29T09:17:50Z,@AbahSurabeh,Ah bapa ini bagai mana sih? Pa wiwi ini sudajelas santun merakyat nyatanya rakyat sekarang banyak yg sekarat,0
2024-10-29T09:17:41Z,@sholehmajid9377,Apa yg di harapkan dr seorang gibran perusak demokrasi ...pecat pak Prabowo jgn di ksh ampun,0
2024-10-29T09:17:29Z,@Apandi-c4v,Allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar allohuakbar,0
2024-10-29T09:17:24Z,@junaidijahroni2308,LANJUTKEN,1
2024-10-29T09:17:11Z,@jejeeffendi4880,Kalau DPR dan MPR nya tidak bisa menurunkan si Gibran bocil kurang waras berarti DPR dan MPR nya dungu dungu semua goblog goblog semua,0
2024-10-29T09:16:58Z,@hardiniSuprapto,Ok trim&#39;s Bung Refly lanjut pemeriksaan fufufafa,50
2024-10-29T09:16:57Z,@hettyranie9780,"apasi fufufafa kok ditutup tutupin, buka aja biar semua rakyat tenang dan tau juga tdk ada yg disembunyikan, janganlah bohong",0
2024-10-29T09:16:32Z,@syamsuddin9381,Semakin terlihat jelas siakun fufufafa. 😁,0
2024-10-29T09:16:31Z,@JunaFirlana,Mundur lbh baik,0
2024-10-29T09:16:25Z,@enceparji8897,Suka ikut ikutan gosib tad pamali urus aja istri mudanya,0
2024-10-29T09:16:22Z,@AriefVrocotz81,😇,0
2024-10-29T09:16:20Z,@RamLah-r3o,Mundur aja kalo Gibran yg punya,0
2024-10-29T09:16:20Z,@RamLah-r3o,Mundur aja kalo Gibran yg punya,0
2024-10-29T09:16:16Z,@arminsijabat1908,Kok bisa ngumpulin orang yang benar  orang - orang penipu.,0
2024-10-29T09:16:02Z,@suparditapsir7537,Kan wapres nya pintar bagi susu sama anak SD kalau kepandaian yang lain wah ga ads,0
2024-10-29T09:15:47Z,@BULLET-f3n,Mndulkaan pejabat yg terbat fufu fafa segera biar NKRI damai Merdeka&#39; !!!,1
2024-10-29T09:15:45Z,@dady0817,Prabowo santai santai aja toh ...ko tiba tiba dukung prabowo ....,0
2024-10-29T09:15:30Z,@LaodeMadi-kl2ih,Manusia serakah dan rakus pada jabatan/kekuasaan hanya Tuhan ALLAH SWT yg bisa memberikn kesadaran karena UUD/HUKUM yg berlaku diNEGARA akan di mainkan seenaknya baik oleh diri dan keluarganya serta penjilat penjilatnya dan pendukungnya,0
2024-10-29T09:15:29Z,@INTAN687,Muka tebal kaya bapaknya😂😂😂😂,0
2024-10-29T09:15:06Z,@jakaistiyarta9346,"Sudah ganti profesi ya pa , jadi pengamat politik sekarang...",2
2024-10-29T09:23:44Z,@kamaluddin-xv2gd,"Kasih tahu yg lain, buzzer jokowi fufufafa gibran ada ribuan",0
2024-10-29T09:14:57Z,@namrullahcelebes5622,Tidak ada manfaatx berbohong.....pasti membawah mala petaka contohx sekarang mulyono......rakyat muak semua pada mulyono.....,0
2024-10-29T09:14:42Z,@ChrJustin,Thumbnailnya kayak menghayal refly,0
2024-10-29T09:14:28Z,@MartonisMartonis-gi9wl,Semua keluarga mulyono wajib munduuurr.... <br>.,82
2024-10-29T14:31:28Z,@pesonawanita3130,"Orang gila semua kubu ini,,😅😅😅😅",2
2024-10-29T16:51:13Z,@FLOres-nd6iq,"Ga bisa bang, soalnya rakyat mulyono lebih bnyak,,",0
2024-10-29T21:48:07Z,@snstarlight331,​@@pesonawanita3130yang gila itu begundalnya mulyono,0
